Conference,Year,Title,Author,Affiliation
NeurIPS,2007,Classification via Minimum Incremental Coding Length (MICL),John Wright,University of Illinois at Urbana-Champaign
NeurIPS,2007,Classification via Minimum Incremental Coding Length (MICL),Yangyu Tao,None
NeurIPS,2007,Classification via Minimum Incremental Coding Length (MICL),Zhouchen Lin,Microsoft Research Asia
NeurIPS,2007,Classification via Minimum Incremental Coding Length (MICL),Yi Ma,University of Illinois at Urbana-Champaign
NeurIPS,2007,Classification via Minimum Incremental Coding Length (MICL),Heung-Yeung Shum,None
NeurIPS,2007,Stable Dual Dynamic Programming,Tao Wang,Australian National University / University of Alberta
NeurIPS,2007,Stable Dual Dynamic Programming,Dan Lizotte,The University of Western Ontario
NeurIPS,2007,Stable Dual Dynamic Programming,Michael Bowling,DeepMind / University of Alberta
NeurIPS,2007,Stable Dual Dynamic Programming,Dale Schuurmans,Google Brain & University of Alberta
NeurIPS,2007,Variational Inference for Diffusion Processes,Cedric Archambeau,"Amazon, Berlin"
NeurIPS,2007,Variational Inference for Diffusion Processes,Manfred Opper,Technische Universitaet Berlin
NeurIPS,2007,Variational Inference for Diffusion Processes,Yuan Shen,None
NeurIPS,2007,Variational Inference for Diffusion Processes,Dan Cornford,"Neural Computing Research Group, Aston University"
NeurIPS,2007,Variational Inference for Diffusion Processes,John Shawe-Taylor,UCL
NeurIPS,2007,Privacy-Preserving Belief Propagation and Sampling,Michael Kearns,University of Pennsylvania
NeurIPS,2007,Privacy-Preserving Belief Propagation and Sampling,Jinsong Tan,University of Pennsylvania
NeurIPS,2007,Privacy-Preserving Belief Propagation and Sampling,Jenn Wortman Vaughan,Microsoft Research
NeurIPS,2007,Heterogeneous Component Analysis,Shigeyuki Oba,Kyoto University
NeurIPS,2007,Heterogeneous Component Analysis,Motoaki Kawanabe,Fraunhofer FIRST
NeurIPS,2007,Heterogeneous Component Analysis,Klaus-Robert Müller,TU Berlin
NeurIPS,2007,Heterogeneous Component Analysis,Shin Ishii,Kyoto University
NeurIPS,2007,Testing for Homogeneity with Kernel Fisher Discriminant Analysis,Zaid Harchaoui,University of Washington
NeurIPS,2007,Testing for Homogeneity with Kernel Fisher Discriminant Analysis,Francis Bach,INRIA - Ecole Normale Superieure
NeurIPS,2007,Testing for Homogeneity with Kernel Fisher Discriminant Analysis,Moulines Eric,enst
NeurIPS,2007,Incremental Natural Actor-Critic Algorithms,Shalabh Bhatnagar,Indian Institute of Science
NeurIPS,2007,Incremental Natural Actor-Critic Algorithms,Rich Sutton,"DeepMind, U Alberta"
NeurIPS,2007,Incremental Natural Actor-Critic Algorithms,Mohammad Ghavamzadeh,Facebook AI Research
NeurIPS,2007,Incremental Natural Actor-Critic Algorithms,Mark P Lee,University of Alberta
NeurIPS,2007,Predictive Matrix-Variate t Models,Shenghuo Zhu,NEC Laboratories America
NeurIPS,2007,Predictive Matrix-Variate t Models,Kai Yu,Baidu
NeurIPS,2007,Predictive Matrix-Variate t Models,Yihong Gong,None
NeurIPS,2007,Collapsed Variational Inference for HDP,Yee Whye Teh,"University of Oxford, DeepMind"
NeurIPS,2007,Collapsed Variational Inference for HDP,Kenichi Kurihara,Google
NeurIPS,2007,Collapsed Variational Inference for HDP,Max Welling,University of Amsterdam / Qualcomm AI Research
NeurIPS,2007,Robust Regression with Twinned Gaussian Processes,Andrew Naish-Guzman,University of Cambridge
NeurIPS,2007,Robust Regression with Twinned Gaussian Processes,Sean B Holden,University of Cambridge
NeurIPS,2007,Hierarchical Penalization,Marie Szafranski,ENSIIE
NeurIPS,2007,Hierarchical Penalization,Yves Grandvalet,Université de Technologie de Compiégne
NeurIPS,2007,Hierarchical Penalization,Pierre Morizet-Mahoudeaux,None
NeurIPS,2007,Collective Inference on Markov Models for Modeling Bird Migration,Dan Sheldon,University of Massachusetts Amherst
NeurIPS,2007,Collective Inference on Markov Models for Modeling Bird Migration,M.A. Saleh Elmohamed,Cornell University
NeurIPS,2007,Collective Inference on Markov Models for Modeling Bird Migration,Dexter Kozen,Cornell University
NeurIPS,2007,Efficient Convex Relaxation for Transductive Support Vector Machine,Zenglin Xu,University of Electronic Science & Technology of China
NeurIPS,2007,Efficient Convex Relaxation for Transductive Support Vector Machine,Rong Jin,Michigan State University (MSU)
NeurIPS,2007,Efficient Convex Relaxation for Transductive Support Vector Machine,Jianke Zhu,The Chinese University of Hong Kong
NeurIPS,2007,Efficient Convex Relaxation for Transductive Support Vector Machine,Irwin King,Chinese University of Hong Kong
NeurIPS,2007,Efficient Convex Relaxation for Transductive Support Vector Machine,Michael R Lyu,CUHK
NeurIPS,2007,The Generalized FITC Approximation,Andrew Naish-Guzman,University of Cambridge
NeurIPS,2007,The Generalized FITC Approximation,Sean B Holden,University of Cambridge
NeurIPS,2007,Distributed Inference for Latent Dirichlet Allocation,David Newman,"University of California, Irvine"
NeurIPS,2007,Distributed Inference for Latent Dirichlet Allocation,Arthur Asuncion,"University of California, Irvine"
NeurIPS,2007,Distributed Inference for Latent Dirichlet Allocation,Padhraic Smyth,"University of California, Irvine"
NeurIPS,2007,Distributed Inference for Latent Dirichlet Allocation,Max Welling,University of Amsterdam / Qualcomm AI Research
NeurIPS,2007,Bayes-Adaptive POMDPs,Stephane Ross,McGill University
NeurIPS,2007,Bayes-Adaptive POMDPs,Brahim Chaib-draa,Laval University
NeurIPS,2007,Bayes-Adaptive POMDPs,Joelle Pineau,McGill University
NeurIPS,2007,Message Passing for Max-weight Independent Set,Sujay Sanghavi,UT-Austin
NeurIPS,2007,Message Passing for Max-weight Independent Set,Devavrat Shah,Massachusetts Institute of Technology
NeurIPS,2007,Message Passing for Max-weight Independent Set,Alan S Willsky,Massachusetts Institute of Technology
NeurIPS,2007,On higher-order perceptron algorithms,Claudio Gentile,INRIA
NeurIPS,2007,On higher-order perceptron algorithms,Fabio Vitale,University of Lille
NeurIPS,2007,On higher-order perceptron algorithms,Cristian Brotto,"DICOM, Universita dell' Insubria"
NeurIPS,2007,Consistent Minimization of Clustering Objective Functions,Ulrike von Luxburg,University of Tübingen
NeurIPS,2007,Consistent Minimization of Clustering Objective Functions,Sebastien Bubeck,MSR
NeurIPS,2007,Consistent Minimization of Clustering Objective Functions,Stefanie S Jegelka,Max Planck Institute for Intelligent Systems
NeurIPS,2007,Consistent Minimization of Clustering Objective Functions,Michael Kaufmann,None
NeurIPS,2007,What makes some POMDP problems easy to approximate?,David Hsu,National University of Singapore
NeurIPS,2007,What makes some POMDP problems easy to approximate?,Wee Sun Lee,National University of Singapore
NeurIPS,2007,What makes some POMDP problems easy to approximate?,Nan Rong,Cornell University
NeurIPS,2007,McRank: Learning to Rank Using Multiple Classification and Gradient Boosting,Ping Li,Baidu Research USA
NeurIPS,2007,McRank: Learning to Rank Using Multiple Classification and Gradient Boosting,Chris J Burges,Microsoft Research
NeurIPS,2007,McRank: Learning to Rank Using Multiple Classification and Gradient Boosting,Qiang Wu,Department of Computer Science and Engineering
NeurIPS,2007,A Kernel Statistical Test of Independence,Arthur Gretton,"Gatsby Unit, UCL"
NeurIPS,2007,A Kernel Statistical Test of Independence,Kenji Fukumizu,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP
NeurIPS,2007,A Kernel Statistical Test of Independence,Choon Hui Teo,Amazon
NeurIPS,2007,A Kernel Statistical Test of Independence,Le Song,Carnegie Mellon University
NeurIPS,2007,A Kernel Statistical Test of Independence,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen"
NeurIPS,2007,A Kernel Statistical Test of Independence,Alex Smola,Amazon - We are hiring!
NeurIPS,2007,Hierarchical Apprenticeship Learning with Application to Quadruped Locomotion,J. Zico Kolter,Carnegie Mellon University / Bosch Center for AI
NeurIPS,2007,Hierarchical Apprenticeship Learning with Application to Quadruped Locomotion,Pieter Abbeel,UC Berkeley & Covariant
NeurIPS,2007,Hierarchical Apprenticeship Learning with Application to Quadruped Locomotion,Andrew Y Ng,DeepLearning.AI
NeurIPS,2007,Anytime Induction of Cost-sensitive Trees,Saher Esmeir,Technion-IIT
NeurIPS,2007,Anytime Induction of Cost-sensitive Trees,Shaul Markovitch,Technion
NeurIPS,2007,Iterative Non-linear Dimensionality Reduction with Manifold Sculpting,Michael S Gashler,Brigham Young University
NeurIPS,2007,Iterative Non-linear Dimensionality Reduction with Manifold Sculpting,Dan Ventura,Brigham Young University
NeurIPS,2007,Iterative Non-linear Dimensionality Reduction with Manifold Sculpting,Tony Martinez,Brigham Young University
NeurIPS,2007,Random Features for Large-Scale Kernel Machines,ali rahimi,Intel
NeurIPS,2007,Random Features for Large-Scale Kernel Machines,Benjamin Recht,California Institute of Technology
NeurIPS,2007,Boosting Algorithms for Maximizing the Soft Margin,Manfred K. Warmuth,Google Brain
NeurIPS,2007,Boosting Algorithms for Maximizing the Soft Margin,Karen Glocer,UC Santa Cruz
NeurIPS,2007,Boosting Algorithms for Maximizing the Soft Margin,Gunnar Rätsch,ETH Zürich
NeurIPS,2007,TrueSkill Through Time: Revisiting the History of Chess,Pierre Dangauthier,INRIA Rhones-Alpes
NeurIPS,2007,TrueSkill Through Time: Revisiting the History of Chess,Ralf Herbrich,Amazon
NeurIPS,2007,TrueSkill Through Time: Revisiting the History of Chess,Tom Minka,MSR
NeurIPS,2007,TrueSkill Through Time: Revisiting the History of Chess,Thore K Graepel,Microsoft Research Cambridge (UK)
NeurIPS,2007,Multi-Task Learning via Conic Programming,Tsuyoshi Kato,"University of Tokyo, Graduate School of Frontier Sciences"
NeurIPS,2007,Multi-Task Learning via Conic Programming,Hisashi Kashima,IBM Research
NeurIPS,2007,Multi-Task Learning via Conic Programming,Masashi Sugiyama,RIKEN / University of Tokyo
NeurIPS,2007,Multi-Task Learning via Conic Programming,Kiyoshi Asai,None
NeurIPS,2007,FilterBoost: Regression and Classification on Large Datasets,Joseph K Bradley,"University of California, Berkeley"
NeurIPS,2007,FilterBoost: Regression and Classification on Large Datasets,Robert E Schapire,MIcrosoft Research
NeurIPS,2007,Regularized Boost for Semi-Supervised Learning,Ke Chen,University of Manchester
NeurIPS,2007,Regularized Boost for Semi-Supervised Learning,Shihai Wang,The University of Manchester
NeurIPS,2007,Fitted Q-iteration in continuous action-space MDPs,Remi Munos,Google DeepMind
NeurIPS,2007,Fitted Q-iteration in continuous action-space MDPs,András Antos,MTA SZTAKI Institute for Computer Science and Control
NeurIPS,2007,Fitted Q-iteration in continuous action-space MDPs,Csaba Szepesvari,DeepMind / University of Alberta
NeurIPS,2007,A general agnostic active learning algorithm,Sanjoy Dasgupta,UC San Diego
NeurIPS,2007,A general agnostic active learning algorithm,Daniel Hsu,Columbia University
NeurIPS,2007,A general agnostic active learning algorithm,Claire Monteleoni,University of Colorado Boulder
NeurIPS,2007,Fast and Scalable Training of Semi-Supervised CRFs with Application to Activity Recognition,Maryam Mahdaviani,University of British Columbia
NeurIPS,2007,Fast and Scalable Training of Semi-Supervised CRFs with Application to Activity Recognition,Tanzeem Choudhury,Intel Research
NeurIPS,2007,Temporal Difference with Eligibility Traces Derived from First Principles,Marcus Hutter,Australian National University
NeurIPS,2007,Temporal Difference with Eligibility Traces Derived from First Principles,Shane Legg,DeepMind
NeurIPS,2007,Gaussian Process Models for Link Analysis and Transfer Learning,Kai Yu,Baidu
NeurIPS,2007,Gaussian Process Models for Link Analysis and Transfer Learning,Wei Chu,Ant Financial
NeurIPS,2007,COFI RANK - Maximum Margin Matrix Factorization for Collaborative Ranking,Markus Weimer,Microsoft
NeurIPS,2007,COFI RANK - Maximum Margin Matrix Factorization for Collaborative Ranking,Alexandros Karatzoglou,Telefonica Research
NeurIPS,2007,COFI RANK - Maximum Margin Matrix Factorization for Collaborative Ranking,Quoc V Le,Stanford
NeurIPS,2007,COFI RANK - Maximum Margin Matrix Factorization for Collaborative Ranking,Alex Smola,Amazon - We are hiring!
NeurIPS,2007,Selecting Observations against Adversarial Objectives,Andreas Krause,ETH Zurich
NeurIPS,2007,Selecting Observations against Adversarial Objectives,H. Brendan McMahan,"Google, Inc."
NeurIPS,2007,Selecting Observations against Adversarial Objectives,Carlos Guestrin,University of Washington
NeurIPS,2007,Selecting Observations against Adversarial Objectives,Anupam Gupta,Carnegie Mellon University
NeurIPS,2007,The Distribution Family of Similarity Distances,Gertjan Burghouts,TNO - Electro Optics
NeurIPS,2007,The Distribution Family of Similarity Distances,Arnold Smeulders,None
NeurIPS,2007,The Distribution Family of Similarity Distances,Jan-Mark Geusebroek,University of Amsterdam
NeurIPS,2007,Discriminative K-means for Clustering,Jieping Ye,Arizona State University
NeurIPS,2007,Discriminative K-means for Clustering,Zheng Zhao,Arizona State University
NeurIPS,2007,Discriminative K-means for Clustering,Mingrui Wu,Yahoo! Inc.
NeurIPS,2007,Hidden Common Cause Relations in Relational Learning,Ricardo Silva,University College London
NeurIPS,2007,Hidden Common Cause Relations in Relational Learning,Wei Chu,Ant Financial
NeurIPS,2007,Hidden Common Cause Relations in Relational Learning,Zoubin Ghahramani,Uber and University of Cambridge
NeurIPS,2007,Reinforcement Learning in Continuous Action Spaces through Sequential Monte Carlo Methods,Alessandro Lazaric,Facebook Artificial Intelligence Research
NeurIPS,2007,Reinforcement Learning in Continuous Action Spaces through Sequential Monte Carlo Methods,Marcello Restelli,Politecnico di Milano
NeurIPS,2007,Reinforcement Learning in Continuous Action Spaces through Sequential Monte Carlo Methods,Andrea Bonarini,AI&Robotics Lab - Politecnico di Milano
NeurIPS,2007,A Randomized Algorithm for Large Scale Support Vector Learning,Krishnan S Kumar,Indian Institute of Science
NeurIPS,2007,A Randomized Algorithm for Large Scale Support Vector Learning,Chiranjib Bhattacharyya,Indian Institute of Science
NeurIPS,2007,A Randomized Algorithm for Large Scale Support Vector Learning,Ramesh Hariharan,None
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,Gerald Tesauro,IBM TJ Watson Research Center
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,Rajarshi Das,IBM Research
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,Hoi Chan,None
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,Jeffrey O Kephart,IBM Research
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,David Levine,None
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,Freeman Rawson,None
NeurIPS,2007,Managing Power Consumption and Performance of Computing Systems Using Reinforcement Learning,Charles Lefurgy,IBM
NeurIPS,2007,A Risk Minimization Principle for a Class of Parzen Estimators,Kristiaan Pelckmans,Uppsala University
NeurIPS,2007,A Risk Minimization Principle for a Class of Parzen Estimators,Johan Suykens,KU Leuven
NeurIPS,2007,A Risk Minimization Principle for a Class of Parzen Estimators,Bart De Moor,None
NeurIPS,2007,The Noisy-Logical Distribution and its Application to Causal Inference,Alan L Yuille,UCLA
